# x y z
5.83188 4.13132 -1.28822
1.09164 2.59545 -1.9071
1.11237 2.73011 -2.33838
1.13309 2.86476 -2.76965
1.15382 2.99942 -3.20093
1.17454 3.13407 -3.6322
1.19527 3.26873 -4.06347
1.21599 3.40338 -4.49475
1.23672 3.53804 -4.92602
-0.0669775 1.2561 1.51927
-0.311441 1.08566 1.86736
-0.555905 0.915223 2.21545
-0.800369 0.744782 2.56354
-1.04483 0.574342 2.91164
-1.2893 0.403902 3.25973
-1.53376 0.233461 3.60782
-1.77823 0.0630212 3.95591
1.34854 2.25128 -1.9533
1.42981 2.30986 -2.40871
1.51107 2.36845 -2.86412
1.59233 2.42703 -3.31954
1.6736 2.48562 -3.77495
1.75486 2.5442 -4.23036
1.83612 2.60279 -4.68577
1.91739 2.66137 -5.14119
-0.607637 2.43284 -1.10822
-1.00491 2.53981 -1.38208
-1.40218 2.64677 -1.65594
-1.79946 2.75373 -1.9298
-2.19673 2.86069 -2.20366
-2.59401 2.96766 -2.47752
-2.99128 3.07462 -2.75138
-3.38855 3.18158 -3.02524
-3.78583 3.28854 -3.2991
-0.157108 2.68969 -1.47832
-0.410912 2.84097 -1.80258
-0.664716 2.99225 -2.12684
-0.918521 3.14353 -2.4511
-1.17232 3.29481 -2.77536
-1.42613 3.44609 -3.09962
-1.67993 3.59737 -3.42388
-1.93374 3.74865 -3.74814
-0.397311 1.15259 1.153
-0.728696 0.951618 1.42645
-1.06008 0.750647 1.6999
-1.39147 0.549675 1.97334
-1.72285 0.348704 2.24679
-2.05424 0.147733 2.52023
-2.38562 -0.0532387 2.79368
-2.71701 -0.25421 3.06712
2.02559 3.48161 -0.867741
2.2431 3.79583 -1.05177
2.4606 4.11004 -1.23579
2.6781 4.42426 -1.41982
2.89561 4.73847 -1.60385
3.11311 5.05268 -1.78787
3.33061 5.3669 -1.9719
3.54812 5.68111 -2.15593
0.81461 1.75424 -1.97617
0.776208 1.70334 -2.38552
0.737805 1.65243 -2.79487
0.699403 1.60152 -3.20422
0.661 1.55062 -3.61357
0.622598 1.49971 -4.02292
0.584195 1.4488 -4.43227
0.545793 1.3979 -4.84162
0.507391 1.34699 -5.25097
2.57709 1.65066 -1.1793
2.92912 1.57268 -1.44255
3.28116 1.49471 -1.70579
3.6332 1.41673 -1.96904
3.98524 1.33875 -2.23228
4.33727 1.26077 -2.49553
4.68931 1.18279 -2.75877
5.04135 1.10481 -3.02201
5.39338 1.02683 -3.28526
-0.647329 0.920519 0.34789
-1.03659 0.66544 0.430095
-1.42585 0.410361 0.512301
-1.81511 0.155282 0.594506
-2.20437 -0.0997969 0.676712
-2.59363 -0.354876 0.758917
-2.98289 -0.609955 0.841123
-3.37215 -0.865034 0.923328
2.39751 1.77851 1.41347
2.68646 1.73271 1.70573
2.97542 1.68691 1.99799
3.26437 1.64112 2.29024
3.55333 1.59532 2.5825
3.84229 1.54952 2.87475
4.13124 1.50372 3.16701
4.4202 1.45793 3.45927
-0.239506 2.96199 1.24025
-0.502259 3.16591 1.50316
-0.765012 3.36983 1.76607
-1.02777 3.57376 2.02898
-1.29052 3.77768 2.29189
-1.55327 3.98161 2.5548
-1.81603 4.18553 2.81771
-2.07878 4.38945 3.08062
-2.34153 4.59338 3.34353
2.68036 2.80266 0.729463
3.10016 3.00318 0.911701
3.51996 3.2037 1.09394
3.93975 3.40423 1.27618
4.35955 3.60475 1.45841
4.77935 3.80527 1.64065
5.19914 4.0058 1.82289
5.61894 4.20632 2.00513
0.987146 2.00339 -1.99996
0.984182 2.00417 -2.46106
0.981219 2.00495 -2.92217
0.978255 2.00573 -3.38328
0.975292 2.00651 -3.84439
0.972328 2.0073 -4.30549
0.969364 2.00808 -4.7666
0.966401 2.00886 -5.22771
-0.251281 3.48863 0.467197
-0.52431 3.81345 0.569139
-0.797339 4.13827 0.671081
-1.07037 4.46309 0.773023
-1.3434 4.78791 0.874965
-1.61643 5.11273 0.976907
-1.88946 5.43754 1.07885
-2.16248 5.76236 1.18079
1.08895 1.85081 -1.99244
1.10715 1.82029 -2.40011
1.12535 1.78976 -2.80779
1.14355 1.75923 -3.21546
1.16175 1.72871 -3.62313
1.17995 1.69818 -4.0308
1.19815 1.66766 -4.43847
1.21635 1.63713 -4.84614
1.23456 1.60661 -5.25381
0.457623 2.33378 -1.89589
0.341992 2.40494 -2.30008
0.226361 2.4761 -2.70427
0.11073 2.54727 -3.10847
-0.00490059 2.61843 -3.51266
-0.120531 2.68959 -3.91685
-0.236162 2.76075 -4.32104
-0.351793 2.83191 -4.72523
1.6391 3.53291 1.11433
1.78969 3.89412 1.3769
1.94029 4.25532 1.63947
2.09088 4.61652 1.90204
2.24147 4.97772 2.16461
2.39206 5.33893 2.42718
2.54265 5.70013 2.68975
2.69325 6.06133 2.95232
0.839827 3.9446 -0.439179
0.804476 4.37378 -0.536108
0.769125 4.80296 -0.633037
0.733774 5.23215 -0.729965
0.698423 5.66133 -0.826894
0.663072 6.09051 -0.923823
0.627721 6.51969 -1.02075
0.59237 6.94888 -1.11768
-0.407956 2.11125 -1.41608
-0.73073 2.13675 -1.74072
-1.0535 2.16225 -2.06536
-1.37628 2.18776 -2.38999
-1.69905 2.21326 -2.71463
-2.02183 2.23877 -3.03927
-2.3446 2.26427 -3.3639
-2.66738 2.28977 -3.68854
-2.99015 2.31528 -4.01318
1.66204 2.04636 -1.88668
1.81727 2.05722 -2.32904
1.97249 2.06809 -2.7714
2.12772 2.07896 -3.21376
2.28294 2.08983 -3.65612
2.43817 2.1007 -4.09848
2.59339 2.11157 -4.54085
2.74862 2.12244 -4.98321
1.39943 2.56964 -1.87509
1.49239 2.7022 -2.31145
1.58534 2.83477 -2.74781
1.6783 2.96733 -3.18417
1.77125 3.09989 -3.62053
1.8642 3.23246 -4.05689
1.95716 3.36502 -4.49325
2.05011 3.49758 -4.92961
2.14307 3.63014 -5.36597
0.736392 2.1001 -1.98002
0.672474 2.12437 -2.46012
0.608556 2.14864 -2.94022
0.544639 2.17292 -3.42033
0.480721 2.19719 -3.90043
0.416803 2.22146 -4.38053
0.352886 2.24573 -4.86063
0.288968 2.27 -5.34073
0.22505 2.29427 -5.82083
2.38156 1.52692 1.36656
2.6801 1.42469 1.66187
2.97865 1.32246 1.95718
3.2772 1.22023 2.25248
3.57574 1.118 2.54779
3.87429 1.01577 2.8431
4.17284 0.913544 3.13841
4.47138 0.811314 3.43371
4.76993 0.709085 3.72902
1.21117 2.13644 -1.98414
1.25558 2.16513 -2.40145
1.3 2.19383 -2.81877
1.34441 2.22253 -3.23608
1.38883 2.25122 -3.6534
1.43324 2.27992 -4.07071
1.47766 2.30861 -4.48803
1.52207 2.33731 -4.90534
2.01146 2.33503 1.69254
2.2513 2.41447 2.09389
2.49114 2.49392 2.49523
2.73099 2.57336 2.89657
2.97083 2.6528 3.29792
3.21067 2.73225 3.69926
3.45051 2.81169 4.1006
3.69035 2.89113 4.50195
2.18264 2.56904 -1.50916
2.45252 2.6989 -1.85355
2.7224 2.82875 -2.19795
2.99228 2.95861 -2.54234
3.26216 3.08846 -2.88673
3.53204 3.21832 -3.23112
3.80192 3.34818 -3.57552
4.0718 3.47803 -3.91991
1.7426 2.27254 -1.83692
1.91797 2.3369 -2.27074
2.09335 2.40126 -2.70455
2.26872 2.46563 -3.13837
2.4441 2.52999 -3.57219
2.61947 2.59436 -4.006
2.79485 2.65872 -4.43982
2.97022 2.72308 -4.87364
2.3085 0.862169 -0.996577
2.59149 0.616093 -1.2121
2.87447 0.370017 -1.42763
3.15746 0.123941 -1.64316
3.44045 -0.122135 -1.85869
3.72343 -0.368211 -2.07421
4.00642 -0.614287 -2.28974
4.28941 -0.860363 -2.50527
1.46555 1.29603 -1.8132
1.56362 1.14774 -2.19514
1.66168 0.999451 -2.57708
1.75975 0.851162 -2.95903
1.85782 0.702873 -3.34097
1.95588 0.554584 -3.72291
2.05395 0.406295 -4.10486
2.15201 0.258006 -4.4868
0.451476 1.19765 -1.74796
0.339457 1.0338 -2.10493
0.227438 0.869944 -2.46189
0.115419 0.706089 -2.81886
0.00339966 0.542234 -3.17583
-0.10862 0.37838 -3.5328
-0.220639 0.214525 -3.88976
-0.332658 0.0506702 -4.24673
-0.444677 -0.113184 -4.6037
1.79525 1.31572 -1.70275
1.97546 1.16065 -2.08861
2.15568 1.00558 -2.47448
2.3359 0.850513 -2.86035
2.51611 0.695444 -3.24622
2.69633 0.540375 -3.63209
2.87654 0.385306 -4.01796
3.05676 0.230237 -4.40383
-0.786696 1.91083 -0.894297
-1.1609 1.89216 -1.0816
-1.53509 1.87348 -1.26889
-1.90929 1.85481 -1.45619
-2.28349 1.83613 -1.64349
-2.65769 1.81746 -1.83079
-3.03189 1.79878 -2.01809
-3.40609 1.78011 -2.20539
-3.78029 1.76143 -2.39268
1.0293 2.36218 -1.96672
1.03595 2.44447 -2.4136
1.04261 2.52677 -2.86048
1.04927 2.60906 -3.30736
1.05593 2.69136 -3.75425
1.06258 2.77365 -4.20113
1.06924 2.85595 -4.64801
1.0759 2.93824 -5.09489
1.32442 1.23283 1.8183
1.40482 1.0427 2.26892
1.48522 0.852575 2.71954
1.56562 0.662449 3.17016
1.64602 0.472323 3.62078
1.72642 0.282197 4.0714
1.80681 0.0920712 4.52203
1.88721 -0.0980547 4.97265
1.96761 -0.288181 5.42327
1.92601 1.36785 1.65617
2.15419 1.21208 2.06425
2.38236 1.05631 2.47234
2.61053 0.900545 2.88043
2.83871 0.744779 3.28852
3.06688 0.589012 3.69661
3.29506 0.433246 4.1047
3.52323 0.277479 4.51279
3.75141 0.121713 4.92088
2.16604 3.29967 -0.975293
2.43009 3.59399 -1.19615
2.69415 3.8883 -1.41701
2.9582 4.18262 -1.63787
3.22225 4.47693 -1.85872
3.48631 4.77125 -2.07958
3.75036 5.06556 -2.30044
4.01441 5.35988 -2.5213
4.27847 5.65419 -2.74215
2.52815 1.13039 -0.953175
2.90192 0.917683 -1.18632
3.2757 0.704981 -1.41946
3.64947 0.492278 -1.6526
4.02325 0.279576 -1.88574
4.39702 0.0668733 -2.11888
4.7708 -0.145829 -2.35202
5.14457 -0.358532 -2.58516
5.51835 -0.571234 -2.8183
1.42748 2.23421 -1.93969
1.51599 2.2827 -2.3413
1.60449 2.33119 -2.74291
1.693 2.37969 -3.14451
1.78151 2.42818 -3.54612
1.87002 2.47667 -3.94772
1.95852 2.52516 -4.34933
2.04703 2.57365 -4.75094
0.114227 2.29006 1.76954
-0.102742 2.36111 2.20299
-0.319711 2.43216 2.63643
-0.53668 2.50321 3.06988
-0.753649 2.57426 3.50333
-0.970618 2.64531 3.93677
-1.18759 2.71636 4.37022
-1.40456 2.78741 4.80367
0.0226738 1.32066 1.60728
-0.192174 1.17132 1.96061
-0.407021 1.02198 2.31394
-0.621869 0.87264 2.66727
-0.836717 0.7233 3.0206
-1.05156 0.57396 3.37393
-1.26641 0.424619 3.72726
-1.48126 0.275279 4.08059
-0.819039 1.56607 0.709086
-1.25912 1.46109 0.880633
-1.69919 1.35611 1.05218
-2.13927 1.25113 1.22373
-2.57935 1.14615 1.39528
-3.01942 1.04117 1.56682
-3.4595 0.936194 1.73837
-3.89957 0.831215 1.90992
-4.33965 0.726235 2.08147
-0.763285 1.14322 -0.39592
-1.16056 0.950185 -0.485122
-1.55783 0.75715 -0.574324
-1.9551 0.564115 -0.663526
-2.35238 0.37108 -0.752727
-2.74965 0.178045 -0.841929
-3.14692 -0.0149904 -0.931131
-3.5442 -0.208025 -1.02033
-3.94147 -0.40106 -1.10953
-0.843624 2.1921 -0.751098
-1.24745 2.23418 -0.915619
-1.65128 2.27625 -1.08014
-2.05511 2.31833 -1.24466
-2.45894 2.36041 -1.40918
-2.86277 2.40248 -1.5737
-3.2666 2.44456 -1.73823
-3.67043 2.48664 -1.90275
-4.07426 2.52872 -2.06727
0.407031 3.58746 -1.06225
0.26903 3.9569 -1.30946
0.13103 4.32635 -1.55668
-0.00697073 4.69579 -1.80389
-0.144971 5.06524 -2.05111
-0.282972 5.43468 -2.29832
-0.420972 5.80412 -2.54554
-0.558972 6.17357 -2.79275
0.647793 1.87509 -1.96478
0.56931 1.84726 -2.40259
0.490827 1.81943 -2.84041
0.412344 1.79159 -3.27823
0.33386 1.76376 -3.71605
0.255377 1.73593 -4.15386
0.176894 1.70809 -4.59168
0.0984104 1.68026 -5.0295
0.0199271 1.65243 -5.46732
0.606187 1.64386 1.92823
0.509945 1.55683 2.39946
0.413704 1.46979 2.87069
0.317463 1.38276 3.34191
0.221221 1.29572 3.81314
0.12498 1.20869 4.28437
0.0287383 1.12166 4.7556
-0.0675031 1.03462 5.22682
-0.163744 0.947587 5.69805
1.88624 2.4677 1.73085
2.09818 2.57956 2.14479
2.31013 2.69141 2.55872
2.52207 2.80326 2.97266
2.73402 2.91511 3.3866
2.94596 3.02697 3.80053
3.15791 3.13882 4.21447
3.36985 3.25067 4.62841
2.01985 3.65932 -0.454483
2.24855 4.03141 -0.556396
2.47724 4.40349 -0.658309
2.70593 4.77558 -0.760222
2.93462 5.14767 -0.862136
3.16331 5.51975 -0.964049
3.39201 5.89184 -1.06596
3.6207 6.26392 -1.16788
3.84939 6.63601 -1.26979
-0.746314 2.97429 -0.0338041
-1.12069 3.18316 -0.0410511
-1.49507 3.39203 -0.048298
-1.86945 3.6009 -0.055545
-2.24383 3.80977 -0.062792
-2.6182 4.01864 -0.070039
-2.99258 4.22751 -0.0772859
-3.36696 4.43638 -0.0845329
0.646586 1.28489 -1.83404
0.562363 1.11447 -2.27112
0.47814 0.944053 -2.70819
0.393917 0.773634 -3.14527
0.309694 0.603215 -3.58235
0.225472 0.432796 -4.01942
0.141249 0.262377 -4.4565
0.0570258 0.0919579 -4.89357
-0.027197 -0.0784612 -5.33065
0.511043 0.599449 -1.34141
0.392672 0.260391 -1.66615
0.274301 -0.0786664 -1.99089
0.15593 -0.417724 -2.31563
0.0375591 -0.756781 -2.64037
-0.0808119 -1.09584 -2.96511
-0.199183 -1.4349 -3.28985
-0.317554 -1.77395 -3.61459
-0.435925 -2.11301 -3.93933
-0.251864 2.11714 1.55535
-0.557691 2.14576 1.93532
-0.863517 2.17437 2.31529
-1.16934 2.20299 2.69525
-1.47517 2.23161 3.07522
-1.781 2.26022 3.45519
-2.08683 2.28884 3.83516
-2.39265 2.31746 4.21513
-0.80656 1.22073 -0.359274
-1.21244 1.04565 -0.439992
-1.61832 0.870571 -0.52071
-2.0242 0.695492 -0.601428
-2.43008 0.520413 -0.682146
-2.83596 0.345334 -0.762864
-3.24184 0.170255 -0.843583
-3.64772 -0.00482354 -0.924301
0.79527 0.930434 1.67753
0.744937 0.66748 2.08995
0.694604 0.404527 2.50238
0.644271 0.141574 2.9148
0.593938 -0.12138 3.32722
0.543605 -0.384333 3.73964
0.493272 -0.647287 4.15206
0.442939 -0.91024 4.56449
0.392606 -1.17319 4.97691
1.48238 1.81939 1.93254
1.59158 1.7785 2.37005
1.70079 1.73761 2.80757
1.81 1.69672 3.24509
1.91921 1.65583 3.6826
2.02842 1.61494 4.12012
2.13762 1.57405 4.55763
2.24683 1.53316 4.99515
2.35604 1.49227 5.43267
-0.634013 1.31562 0.928237
-1.01423 1.15637 1.14423
-1.39445 0.997118 1.36022
-1.77467 0.837868 1.57621
-2.15489 0.678619 1.79221
-2.53511 0.519369 2.0082
-2.91533 0.360119 2.22419
-3.29555 0.20087 2.44018
-3.67577 0.0416201 2.65617
1.63447 2.1595 -1.88998
1.78546 2.19746 -2.33977
1.93645 2.23542 -2.78955
2.08745 2.27337 -3.23934
2.23844 2.31133 -3.68913
2.38944 2.34929 -4.13892
2.54043 2.38725 -4.58871
2.69142 2.42521 -5.0385
2.84242 2.46317 -5.48829
0.995614 1.98364 1.99993
0.994527 1.97959 2.49572
0.99344 1.97553 2.99152
0.992352 1.97147 3.48732
0.991265 1.96742 3.98311
0.990178 1.96336 4.47891
0.989091 1.95931 4.9747
0.988003 1.95525 5.4705
0.986916 1.9512 5.96629
0.904553 0.460931 -1.27364
0.883083 0.114731 -1.56013
0.861613 -0.23147 -1.84663
0.840143 -0.57767 -2.13312
0.818673 -0.923871 -2.41962
0.797204 -1.27007 -2.70611
0.775734 -1.61627 -2.99261
0.754264 -1.96247 -3.2791
0.770571 1.17702 -1.80833
0.723991 1.00993 -2.17547
0.677411 0.842844 -2.54261
0.630831 0.675758 -2.90974
0.584251 0.508671 -3.27688
0.537671 0.341585 -3.64402
0.491091 0.174499 -4.01115
0.444511 0.00741217 -4.37829
0.397931 -0.159674 -4.74543
